"id","fqdn/ip","port","severity","finding","cve","cwe"
"intermediate_cert_expiration <#2> <hostCert#1>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#2> <hostCert#1>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","GTS Root R1 <-- GlobalSign Root CA","",""
"intermediate_cert_badOCSP <hostCert#1>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","OK","intermediate certificate(s) is/are ok","",""
"cert_signatureAlgorithm <hostCert#2>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","OK","ECDSA with SHA256","",""
"cert_keySize <hostCert#2>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","OK","EC 256 bits (curve P-256)","",""
"cert_keyUsage <hostCert#2>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","Digital Signature","",""
"cert_extKeyUsage <hostCert#2>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","TLS Web Server Authentication","",""
"cert_serialNumber <hostCert#2>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","28856ACD5F0B872A0E08A200175DC7E8","",""
"cert_serialNumberLen <hostCert#2>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","16","",""
"cert_fingerprintSHA1 <hostCert#2>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","20B6A682A2A34E1A68A2A940BBE1F595C326C539","",""
"cert_fingerprintSHA256 <hostCert#2>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","FE08182CD0014780250A9ED82817C24987811DABB3FA91FF5EDE86F6E281B300","",""
